ID;Year_of_Birth;Highest_Qualification;Marital_Status;Income;Kids_home;Teen_home;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complains;No._WebPurchases;No._CatalogPurchases;No._StorePurchases;Revenue
3197;1980;Graduation;Married;77353;0;1;0;0;0;0;0;0;6;4;8;670
2920;1975;PhD;Single;52614;0;1;0;0;0;0;0;0;2;4;8;990
6961;1974;Graduation;Married;26751;2;0;0;0;0;0;0;0;1;0;2;11
4673;1963;PhD;Married;81300;0;1;0;0;0;1;0;0;10;3;5;1241
9937;1979;Graduation;Single;70337;0;0;0;0;0;0;0;0;2;2;12;576
8779;1985;2n Cycle;Married;36145;1;0;1;0;0;0;0;0;4;1;3;172
9596;1980;PhD;Single;65295;0;0;0;0;0;0;0;0;3;3;13;664
2891;1963;Graduation;Divorced;68118;0;1;0;0;0;0;0;0;8;9;4;928
4910;1967;Graduation;Divorced;68743;0;0;0;0;0;0;0;0;11;5;13;2074
75;1982;2n Cycle;Together;41039;0;0;0;0;0;0;0;0;8;1;5;467
10120;1955;Graduation;Together;38946;0;1;0;0;0;0;0;0;3;1;6;257
6327;1967;Graduation;Together;65777;0;0;0;0;0;0;0;0;2;8;6;1146
10142;1976;PhD;Divorced;66476;0;1;0;0;0;0;0;0;5;2;11;689
9826;1972;PhD;Single;86857;0;0;0;0;0;0;0;0;5;6;10;2114
1501;1982;PhD;Married;160803;0;0;0;0;0;0;0;0;0;28;1;1717
10767;1989;PhD;Together;77845;0;0;0;0;1;1;0;0;3;5;12;1346
7279;1969;PhD;Together;69476;0;0;0;0;0;0;0;0;4;6;4;1044
7230;1960;PhD;Divorced;50611;0;1;0;1;0;0;0;0;4;5;7;493
143;1970;Graduation;Single;61209;0;0;0;0;0;0;0;0;5;3;4;957
450;1958;Master;Together;42315;0;1;0;0;0;0;0;0;1;4;4;270
9316;1952;Basic;Together;13084;0;0;0;0;0;0;0;0;1;0;3;29
6379;1949;Master;Widow;47570;1;1;0;0;0;0;0;0;2;2;2;121
9239;1961;Master;Married;61923;0;2;0;0;0;0;0;0;2;1;4;126
8315;1995;Graduation;Single;34824;0;0;0;0;0;0;0;0;1;0;2;23
2868;1949;PhD;Single;26518;1;1;0;0;0;0;0;0;2;0;3;57
10888;1961;Graduation;Single;45938;0;0;0;0;0;0;0;0;8;4;6;636
1277;1960;Graduation;Together;78468;0;0;0;0;0;1;0;0;10;7;10;1004
9977;1973;Graduation;Divorced;78901;0;1;0;0;0;0;0;0;9;3;5;734
10196;1978;Graduation;Married;71427;2;0;0;0;0;0;0;0;8;2;8;614
6384;1978;Graduation;Divorced;71022;0;1;1;0;0;0;0;0;5;2;11;1453
8029;1988;Master;Single;90247;0;0;0;1;1;1;0;0;3;4;7;1621
968;1968;Master;Divorced;41335;1;0;0;0;0;0;0;0;4;1;4;187
6988;1986;Graduation;Married;71952;1;0;1;0;1;0;0;0;8;4;8;1443
4472;1970;PhD;Divorced;35682;1;0;0;0;0;0;0;0;1;1;3;57
6991;1951;Graduation;Divorced;43185;0;1;0;0;0;0;0;0;9;3;6;637
3336;1948;PhD;Together;66375;0;1;1;0;0;0;0;0;2;4;5;948
4301;1971;Master;Married;35178;1;0;1;0;0;0;0;0;1;1;2;59
1940;1986;Graduation;Married;25252;1;0;0;0;0;0;0;0;1;0;2;18
1272;1965;Master;Single;55250;0;1;0;0;0;0;0;0;7;5;10;903
1388;1975;Graduation;Single;33249;1;0;0;0;0;0;0;0;2;1;3;112
1044;1953;Graduation;Together;58398;0;0;0;0;0;0;0;0;5;4;8;596
6969;1982;Graduation;Together;50272;1;0;0;0;0;0;0;0;4;1;5;233
10479;1975;PhD;Married;76618;0;0;0;0;0;0;0;0;3;2;5;1511
3619;1960;2n Cycle;Divorced;87305;0;0;0;0;1;0;0;0;5;3;8;1152
1715;1978;Graduation;Together;25851;1;0;0;0;0;0;0;0;2;0;3;48
10159;1970;Graduation;Divorced;58710;0;1;0;0;0;0;0;0;11;5;9;1185
1463;1958;Graduation;Single;45160;1;1;0;0;0;0;0;0;1;0;2;21
5114;1965;Master;Married;74806;0;1;0;0;0;0;0;0;5;4;5;965
4990;1954;Graduation;Married;59111;0;0;0;0;0;0;0;0;11;1;8;869
4329;1984;PhD;Married;18988;1;0;0;0;0;0;0;0;1;0;3;16
10936;1965;Graduation;Married;72190;0;0;0;0;0;0;0;0;5;6;4;1947
4692;1976;Graduation;Married;7500;1;0;1;0;0;0;0;0;4;1;2;71
7212;1966;Graduation;Married;44794;0;1;0;0;0;0;0;0;2;0;3;65
6086;1955;Graduation;Married;80395;0;0;0;0;0;1;0;0;6;5;12;1380
437;1976;Master;Divorced;75012;0;0;0;0;0;0;0;0;3;8;11;1027
11171;1965;Master;Married;56962;2;1;0;0;0;0;0;0;6;3;5;411
11101;1991;Graduation;Together;89891;0;0;0;0;1;0;0;0;11;6;8;836
5329;1949;PhD;Divorced;35946;1;1;0;0;0;0;0;0;0;0;3;11
610;1953;PhD;Together;53593;1;1;0;0;0;0;0;0;7;2;6;480
9384;1978;Graduation;Married;66373;1;1;0;0;0;0;0;0;4;2;10;606
5956;1948;PhD;Divorced;45072;1;2;0;0;0;0;0;0;6;1;4;284
10430;1973;Graduation;Divorced;89694;1;1;0;1;1;1;0;0;4;3;4;1472
7875;1949;Graduation;Married;72025;0;0;0;1;1;1;0;0;4;8;13;1677
7072;1973;Graduation;Married;67432;0;1;0;0;0;0;0;0;8;5;4;1335
6255;1952;Master;Together;70545;0;1;0;0;0;0;0;0;4;1;7;334
6516;1989;Basic;Married;17487;1;0;0;0;0;0;0;0;1;0;2;18
5564;1969;Graduation;Together;62882;0;1;0;0;0;0;0;0;7;5;6;1338
5682;1953;PhD;Single;64108;0;1;0;0;0;0;0;0;6;9;11;1099
7458;1956;Master;Together;34941;1;1;0;0;0;0;0;0;3;0;3;97
5237;1950;PhD;Single;48767;1;2;0;0;0;0;0;0;2;1;3;63
7761;1978;2n Cycle;Together;38702;1;0;0;0;0;0;0;0;3;0;4;109
5278;1964;Graduation;Married;82224;0;0;0;0;0;1;0;0;6;9;5;902
3560;1952;Graduation;Together;83844;0;0;0;0;1;0;0;0;4;4;11;1574
7235;1975;2n Cycle;Married;17003;1;0;0;0;0;0;0;0;2;0;4;38
10548;1995;Graduation;Single;71163;0;0;0;0;0;0;0;0;3;8;12;960
2281;1970;Graduation;Single;33697;1;0;1;0;0;0;0;0;1;0;2;28
4073;1954;2n Cycle;Married;63564;0;0;1;0;0;0;0;0;10;10;7;1215
6974;1972;PhD;Together;83443;0;0;0;0;0;0;0;0;6;10;5;1497
7938;1958;PhD;Together;51518;0;1;0;0;0;0;0;0;3;2;10;449
7094;1975;Graduation;Widow;58330;0;1;0;0;0;0;0;0;6;4;13;1064
3667;1969;Graduation;Married;80952;0;0;0;1;1;1;0;0;8;5;11;1757
7723;1979;Graduation;Together;75507;0;0;0;0;0;0;0;0;8;6;6;1440
3870;1978;2n Cycle;Together;63855;0;0;0;0;0;0;0;0;7;3;13;1006
4012;1972;PhD;Together;62220;0;1;0;0;0;0;0;0;7;6;5;1226
5909;1964;Graduation;Married;58512;0;1;0;0;0;0;0;0;3;4;8;1171
10470;1979;Master;Married;40662;1;0;0;0;0;0;0;0;2;1;3;92
6488;1959;PhD;Married;38829;0;1;0;0;0;0;0;0;3;2;2;99
10270;1981;2n Cycle;Married;35523;1;0;0;0;0;0;0;0;3;0;3;66
6887;1967;Graduation;Single;79146;1;1;0;0;0;0;0;0;8;1;8;564
6406;1988;Master;Married;78285;0;0;0;0;0;0;0;0;6;4;10;1427
7573;1978;PhD;Single;31626;1;0;1;0;0;0;0;0;2;1;2;86
4508;1952;Graduation;Single;75127;0;0;0;0;0;0;0;0;2;11;5;833
221;1955;Graduation;Married;48726;0;1;0;0;0;0;0;0;3;2;4;242
5331;1977;Graduation;Married;74985;0;0;0;0;0;0;0;0;3;6;7;1869
1911;1987;Graduation;Together;67430;0;0;0;0;0;0;0;0;11;5;12;1364
20;1965;2n Cycle;Married;46891;0;1;0;0;0;0;0;0;2;1;4;183
8786;1956;Master;Married;62058;0;1;0;0;0;0;0;0;6;1;7;450
10582;1979;Graduation;Married;72063;0;1;0;0;0;0;0;0;5;2;12;758
1915;1951;PhD;Married;78939;0;0;0;0;0;0;0;0;8;5;6;1507
8897;1965;Graduation;Single;42720;1;1;0;0;0;0;0;0;7;3;7;654
2371;1972;Graduation;Married;33622;1;1;0;0;0;0;0;0;2;0;4;81
4303;1957;PhD;Together;6835;0;1;0;0;0;0;0;0;0;0;1;137
6825;1953;Graduation;Together;41452;1;1;0;0;0;0;0;0;1;0;2;16
1072;1965;PhD;Single;40760;0;1;0;0;0;0;0;0;2;1;3;93
4964;1958;PhD;Together;74250;0;0;0;0;0;0;0;0;2;11;4;1158
2461;1955;Master;Single;51124;1;1;0;0;0;0;0;0;1;0;3;43
10736;1971;Graduation;Single;72258;0;1;0;0;0;0;0;0;6;9;5;1525
3194;1974;PhD;Single;71466;0;0;0;0;0;0;0;0;4;4;10;1230
10839;1976;Graduation;Together;36283;1;1;0;0;0;0;0;0;1;0;3;29
49;1970;Graduation;Single;20587;1;0;0;0;0;0;0;0;1;1;2;25
4290;1972;Graduation;Married;30467;1;0;0;0;0;0;0;0;1;0;2;24
10219;1972;Graduation;Together;31590;1;0;0;0;0;0;0;0;1;0;3;38
4211;1986;Basic;Married;20425;1;0;0;0;0;0;0;0;2;0;3;57
1135;1960;Master;Together;17144;1;1;0;0;0;0;0;0;3;0;4;47
6299;1968;PhD;Divorced;42564;0;1;1;0;0;0;0;0;6;8;4;813
10846;1978;Master;Married;43783;1;0;1;0;0;0;0;0;7;1;8;629
347;1976;Graduation;Divorced;40780;0;1;0;0;0;0;0;0;7;1;5;377
6543;1945;Master;Together;62847;0;0;0;0;0;0;0;0;3;6;4;1612
10446;1957;PhD;Married;82017;0;0;0;1;1;1;0;0;5;4;7;729
3479;1950;Graduation;Single;16813;0;0;1;0;0;0;0;0;2;0;3;50
11075;1978;Graduation;Married;51267;1;1;0;0;0;0;0;0;3;3;5;270
4442;1961;Graduation;Single;46524;0;1;0;0;0;0;0;0;1;1;5;177
199;1962;Master;Single;45183;0;0;0;1;0;0;0;0;4;1;7;315
6722;1954;PhD;Married;70421;0;1;0;0;0;0;0;0;10;3;7;767
796;1965;2n Cycle;Divorced;60161;0;1;0;0;0;0;0;0;11;4;8;1071
3749;1973;Graduation;Together;73926;0;0;0;0;0;0;0;0;6;5;12;1580
8523;1968;Graduation;Married;19329;1;0;0;0;0;0;0;0;4;0;3;60
310;1970;Master;Married;61872;0;1;0;0;0;0;0;0;4;4;9;573
8629;1956;Graduation;Widow;46984;1;1;0;0;0;0;0;0;1;0;3;41
236;1951;Graduation;Married;34838;1;1;0;0;0;0;0;0;2;1;4;170
9930;1944;PhD;Single;82716;0;0;0;0;0;0;0;0;6;8;13;1167
3483;1958;Graduation;Married;48192;0;0;0;1;0;1;1;0;2;8;12;1526
4599;1976;Master;Married;49681;0;2;0;0;0;0;0;0;7;1;7;458
7326;1971;Master;Married;56850;0;1;0;0;0;0;0;0;1;1;3;63
7352;1957;Graduation;Married;55267;0;1;0;0;0;0;0;0;3;4;6;405
2350;1972;Graduation;Married;59666;1;1;0;1;0;0;0;0;3;2;8;1027
9145;1972;Graduation;Single;72504;0;1;0;0;0;0;0;0;5;9;6;1478
2964;1981;Graduation;Married;26872;0;0;0;0;0;0;0;0;1;1;2;72
5585;1972;Graduation;Single;21359;1;0;0;0;0;0;0;0;2;0;3;48
9687;1975;Graduation;Single;73170;0;0;0;0;0;0;0;0;5;4;6;726
3732;1955;Master;Married;52750;0;1;0;0;0;0;0;0;5;7;9;860
6303;1986;PhD;Together;91820;0;0;0;0;0;0;0;0;5;5;12;1497
11176;1970;PhD;Together;65968;0;1;0;0;0;0;0;0;5;4;7;495
2986;1976;Graduation;Married;30772;1;1;0;0;0;0;0;0;1;0;2;20
7462;1954;Graduation;Single;22507;0;0;0;0;0;0;0;0;10;2;4;570
3900;1972;Graduation;Married;65685;0;1;0;0;0;0;0;0;9;2;9;769
7034;1978;2n Cycle;Married;25804;1;0;0;0;0;0;0;0;2;0;3;55
9493;1980;PhD;Single;76412;0;0;0;0;1;1;0;0;5;4;8;1808
1143;1972;Graduation;Married;22063;1;0;0;0;0;0;0;0;2;0;3;55
1;1961;Graduation;Single;57091;0;0;0;0;0;0;1;0;7;3;7;577
3855;1963;Graduation;Married;22419;0;0;0;0;0;0;0;0;3;2;2;162
5536;1959;Graduation;Together;87771;0;1;0;1;1;1;1;0;5;10;4;1957
5989;1959;2n Cycle;Divorced;78353;0;1;0;0;0;0;0;0;10;2;11;1576
9499;1954;Graduation;Married;93404;1;2;0;1;1;0;0;0;3;4;7;1616
6768;1962;Graduation;Divorced;37859;1;2;0;0;0;0;0;0;1;0;3;36
2150;1958;PhD;Widow;80995;0;1;0;0;0;0;0;0;8;9;4;1482
6646;1984;Graduation;Together;16529;1;0;0;0;0;0;0;0;1;0;3;22
4887;1976;PhD;Divorced;55412;1;1;0;0;0;0;0;0;2;0;3;63
8560;1992;Graduation;Single;48789;0;0;0;0;0;0;0;0;6;4;7;680
3321;1967;PhD;Together;56575;0;2;0;0;0;0;0;0;7;3;7;542
11003;1980;2n Cycle;Together;25130;1;0;0;0;0;0;0;0;2;0;3;50
10402;1967;Graduation;Married;35441;1;1;0;0;0;0;0;0;1;0;3;39
9904;1956;Graduation;Married;71391;0;1;0;0;0;0;0;0;6;5;12;1043
6141;1972;Master;Single;49494;1;0;0;0;0;0;0;0;6;1;5;385
5687;1980;Graduation;Divorced;81702;0;0;0;0;0;0;0;0;7;7;12;1633
10856;1980;2n Cycle;Single;45889;0;1;0;0;0;0;0;0;1;0;3;46
5121;1977;Graduation;Single;56628;0;1;1;0;0;0;0;0;7;6;5;761
4186;1950;Graduation;Together;34026;1;1;0;0;0;0;0;0;2;1;3;76
368;1974;Graduation;Married;40049;0;1;0;0;0;0;0;0;3;2;6;290
3312;1988;Graduation;Single;34176;1;0;0;0;0;0;0;0;3;0;4;89
11121;1981;Graduation;Married;19419;1;0;0;0;0;0;0;0;4;0;3;70
5332;1960;2n Cycle;Married;82504;0;0;0;0;0;0;0;0;3;6;7;1066
5848;1970;Graduation;Together;81205;0;0;1;0;1;0;1;0;5;6;7;2009
10343;1991;2n Cycle;Single;61618;0;0;0;0;0;0;0;0;3;6;8;1345
5935;1956;Master;Single;55284;0;1;0;0;0;0;0;0;7;5;8;764
2895;1963;Graduation;Single;49980;0;1;0;0;0;0;0;0;3;1;5;195
10262;1980;Graduation;Married;15072;2;0;0;0;0;0;0;0;3;1;3;53
7848;1974;Graduation;Single;49166;0;1;0;0;0;0;0;0;5;3;3;368
9477;1954;PhD;Married;65324;0;1;0;0;0;0;0;0;6;2;9;544
4856;1957;2n Cycle;Married;82347;0;0;1;0;0;1;0;0;7;7;10;1853
7186;1966;PhD;Together;30843;1;1;1;0;0;0;0;0;1;1;2;35
5794;1974;PhD;Married;46374;0;1;0;1;0;1;0;0;7;1;7;446
1456;1979;Graduation;Single;60474;0;1;0;0;0;0;0;0;10;2;12;1180
4877;1973;Master;Married;38576;0;1;0;0;0;0;0;0;1;0;3;41
425;1985;Graduation;Married;55357;2;0;0;0;0;0;0;0;6;2;11;727
3007;1966;Graduation;Together;37758;1;1;0;0;0;0;0;0;1;0;3;40
1031;1989;2n Cycle;Married;85710;0;0;0;0;1;0;0;0;6;9;10;1062
4297;1969;Graduation;Together;23228;1;0;0;0;0;0;0;0;2;0;3;40
807;1969;Master;Together;44602;1;1;0;0;0;0;0;0;6;1;4;292
9553;1987;Graduation;Married;7500;0;0;0;0;0;0;0;0;0;0;3;15
4271;1989;2n Cycle;Together;38683;1;0;0;0;0;0;0;0;4;1;6;341
4120;1975;2n Cycle;Single;49514;1;0;0;0;0;0;0;0;6;1;4;369
2036;1973;PhD;Together;57906;0;1;0;0;0;0;0;0;4;2;8;401
115;1966;Master;Single;43456;0;1;0;0;0;0;0;0;5;1;8;393
4259;1986;Master;Single;19485;2;0;0;0;0;0;0;0;1;0;2;10
8687;1978;Graduation;Together;53172;0;1;0;0;0;0;0;0;2;3;8;486
2447;1979;Graduation;Together;30545;1;0;0;0;0;0;0;0;2;0;3;69
10140;1983;PhD;Together;70123;0;0;0;1;0;0;1;0;5;7;4;1727
9353;1959;Graduation;Single;62450;0;1;0;1;0;0;0;0;5;5;4;995
3623;1976;Graduation;Together;21675;1;0;0;0;0;0;0;0;4;0;3;45
738;1981;2n Cycle;Single;42395;1;1;0;0;0;0;0;0;3;1;4;182
7631;1978;Master;Together;61346;1;0;0;0;0;0;0;0;5;7;10;989
4789;1953;Graduation;Together;80812;0;0;1;0;1;1;0;0;4;8;5;1677
773;1971;Master;Divorced;42835;1;1;0;0;0;0;0;0;6;6;4;595
10602;1983;Graduation;Married;39922;1;0;0;0;0;0;0;0;3;0;4;156
1446;1956;Master;Single;86424;0;0;0;0;0;0;0;0;6;9;12;1226
3270;1978;2n Cycle;Together;17117;1;0;0;0;0;0;0;0;3;1;3;128
8443;1972;Graduation;Single;24762;1;0;1;0;0;0;0;0;3;1;2;86
9653;1975;Graduation;Married;35797;0;1;0;0;0;0;0;0;2;0;3;68
8916;1975;Graduation;Divorced;36627;2;0;0;0;0;0;0;0;0;0;3;16
8017;1981;2n Cycle;Married;51111;1;1;0;0;0;0;0;0;2;0;3;55
5830;1972;PhD;Single;86857;0;0;0;0;0;0;0;0;5;6;10;2114
4597;1970;PhD;Together;82072;0;0;0;0;0;0;0;0;3;2;13;2018
7023;1953;PhD;Single;46231;2;1;0;0;0;0;0;0;6;1;4;263
8086;1959;Graduation;Married;42243;1;1;0;0;0;0;0;0;2;0;3;55
8825;1962;Graduation;Together;51195;1;1;0;0;0;0;0;0;9;2;5;564
2930;1978;Master;Single;68092;0;0;0;0;0;0;0;0;2;6;10;1281
1928;1973;Graduation;Married;31814;1;0;1;0;0;0;0;0;2;0;3;83
7108;1965;Master;Widow;51390;1;1;0;0;0;0;0;0;5;2;5;353
10925;1983;Graduation;Married;76630;0;0;0;0;0;0;0;0;3;10;11;1003
9960;1991;Basic;Single;26868;1;0;0;0;0;0;0;0;1;0;2;14
8800;1943;PhD;Divorced;48948;0;0;1;0;0;0;0;0;7;10;5;902
9224;1972;PhD;Single;55260;0;1;0;0;0;0;0;0;8;10;5;1139
5519;1956;Graduation;Together;64090;0;1;0;0;0;0;0;0;6;9;4;797
5046;1958;Graduation;Divorced;78331;0;1;0;0;0;0;0;0;10;6;7;1638
7037;1974;PhD;Married;37087;1;0;0;0;0;0;0;0;4;2;8;401
905;1986;Graduation;Divorced;21846;1;0;0;0;0;0;0;0;4;0;3;84
8624;1958;Graduation;Married;81320;0;0;0;0;0;0;0;0;4;3;10;928
8945;1970;Graduation;Divorced;54137;0;1;0;0;0;0;0;0;4;1;4;203
6445;1967;Graduation;Together;66825;0;0;0;0;0;0;0;0;4;5;6;858
2727;1973;Graduation;Together;57100;0;0;0;0;0;0;0;0;3;3;6;409
6404;1969;Graduation;Together;58917;1;2;0;0;0;0;0;0;4;1;6;282
11074;1977;Graduation;Single;85072;0;0;0;0;0;0;0;0;3;4;10;1423
10150;1961;Graduation;Single;86429;0;0;0;0;0;1;0;0;7;4;7;1449
1968;1971;Graduation;Widow;45684;1;0;0;0;0;0;0;0;1;0;2;28
6534;1974;Graduation;Together;47889;1;0;0;0;0;0;0;0;2;0;3;67
9485;1986;PhD;Married;45921;0;0;0;0;0;0;0;0;2;1;6;199
7053;1966;PhD;Single;78420;0;0;0;0;0;0;0;0;3;10;8;1453
4654;1992;Graduation;Together;75114;0;0;0;0;0;0;0;0;3;10;5;1253
9760;1963;PhD;Widow;52278;0;1;0;0;0;0;0;0;10;5;10;1198
1048;1972;Master;Married;35641;1;0;0;0;0;0;0;0;3;1;4;178
10619;1994;Graduation;Single;95529;0;0;0;0;1;0;0;0;7;3;7;1990
9308;1954;Graduation;Married;62820;0;0;0;0;0;0;0;0;3;4;6;976
10505;1960;Master;Together;73113;0;0;0;0;0;0;0;0;3;4;7;1001
8362;1982;PhD;Married;84169;0;0;0;1;1;0;0;0;7;6;6;1919
2625;1954;2n Cycle;Single;42607;0;1;0;0;0;0;0;0;3;2;7;350
4637;1954;PhD;Single;74637;0;0;0;0;0;1;0;0;6;9;9;1650
9972;1955;PhD;Together;46015;1;1;1;0;0;0;1;0;1;0;3;46
4483;1993;Graduation;Single;72354;0;0;0;0;0;0;0;0;2;10;6;1228
4487;1969;Master;Single;39858;1;0;0;0;0;0;0;0;2;0;4;95
4988;1948;PhD;Married;34469;1;1;0;0;0;0;0;0;1;1;4;62
8931;1986;Graduation;Together;83033;1;0;0;0;0;1;0;0;11;4;10;1761
5871;1979;Master;Together;24401;0;0;0;0;0;0;0;0;6;1;6;467
2008;1978;Graduation;Married;77583;0;0;0;0;0;1;0;0;4;5;9;1149
3139;1982;2n Cycle;Single;74116;0;0;0;1;0;0;0;0;4;4;10;2052
10037;1993;Graduation;Single;74293;0;0;0;0;0;0;0;0;5;4;6;1127
10673;1976;PhD;Married;68397;0;1;0;0;0;0;0;0;6;9;5;1416
5303;1974;PhD;Together;79632;0;0;0;0;0;0;0;0;6;4;9;1113
538;1989;Graduation;Single;46107;1;0;0;0;0;0;0;0;1;1;4;125
7922;1951;PhD;Single;64950;0;1;0;1;0;0;0;0;11;2;10;966
5692;1989;Basic;Married;25443;1;0;0;0;0;0;0;0;1;0;3;32
4843;1952;Graduation;Single;75127;0;0;0;0;0;0;0;0;2;11;5;833
6383;1971;PhD;Together;32892;1;0;0;0;0;0;0;0;3;0;3;46
1628;1971;Graduation;Together;71796;0;0;0;0;0;0;0;0;9;3;4;960
1204;1970;PhD;Married;67536;0;1;0;0;0;1;0;0;11;5;11;1829
3673;1971;Graduation;Single;55239;0;1;0;0;0;0;0;0;7;5;11;779
760;1975;PhD;Divorced;60554;1;0;0;0;0;0;0;0;8;4;9;811
8957;1952;2n Cycle;Single;64831;1;1;0;0;0;0;0;0;6;3;5;1120
4128;1962;PhD;Together;56067;0;1;0;0;0;0;0;0;7;4;7;725
6810;1983;Graduation;Divorced;82025;0;0;0;0;1;0;0;0;3;2;6;1187
5386;1953;Graduation;Together;94384;0;0;0;1;1;1;0;0;5;8;5;2302
8700;1986;Basic;Single;14906;0;0;0;0;0;0;0;0;2;1;3;66
3202;1987;PhD;Married;51563;0;0;0;1;1;0;0;0;4;4;10;1250
1328;1982;2n Cycle;Married;57937;0;1;0;0;0;0;0;0;4;4;9;683
8405;1979;Graduation;Divorced;68274;1;1;0;0;0;0;0;0;4;2;5;305
6515;1977;Graduation;Together;39771;1;0;0;0;0;0;0;0;2;0;3;50
2882;1975;2n Cycle;Divorced;67893;0;1;0;0;0;0;0;0;3;2;9;995
7574;1979;PhD;Together;27922;1;0;0;0;0;0;0;0;2;0;3;41
6387;1976;PhD;Together;52190;1;1;1;0;0;0;0;0;2;1;3;77
5320;1973;Master;Divorced;44051;1;1;0;0;0;0;0;0;3;1;4;171
5048;1971;PhD;Single;42767;2;0;0;0;0;0;0;0;3;1;2;131
8146;1976;Master;Together;46106;1;1;0;0;0;0;0;0;1;1;2;54
10031;1976;PhD;Married;16927;1;1;0;0;0;0;0;0;3;0;4;53
5748;1965;Graduation;Married;59754;0;1;0;0;0;0;0;0;5;2;6;475
2134;1952;Graduation;Single;53700;0;1;0;0;0;0;0;0;5;5;8;694
1523;1973;Graduation;Married;59041;1;1;0;0;0;0;0;0;2;0;4;96
9665;1957;PhD;Divorced;54237;0;1;0;0;0;0;0;0;5;2;5;361
4640;1967;Graduation;Divorced;70647;0;1;0;0;0;0;0;0;4;7;13;1079
3635;1962;PhD;Single;52597;0;1;0;0;0;0;0;0;6;3;8;578
3547;1969;Master;Together;41021;1;0;0;0;0;0;0;0;2;0;3;64
2456;1975;PhD;Married;40233;0;1;0;0;0;0;0;0;2;1;5;149
5633;1980;Graduation;Married;50183;1;1;0;0;0;0;0;0;3;1;6;231
7801;1959;Graduation;Together;54753;0;1;0;0;0;0;0;0;5;2;11;728
10489;1973;Graduation;Married;92955;0;0;0;0;1;1;0;0;6;7;9;1778
7011;1973;Graduation;Married;33471;1;0;0;0;0;0;0;0;3;0;4;93
2620;1974;PhD;Married;34596;1;0;0;0;0;0;0;0;1;0;2;23
3933;1980;Graduation;Together;44010;1;0;0;0;0;0;0;0;10;2;6;662
10981;1988;Graduation;Married;84219;0;0;0;0;0;0;0;0;3;4;10;1198
1734;1968;PhD;Together;40706;2;1;0;0;0;0;0;0;3;0;4;81
10995;1988;2n Cycle;Married;15716;1;0;0;0;0;0;0;1;3;0;4;92
6357;1959;2n Cycle;Divorced;59052;0;1;0;0;0;0;0;0;7;1;7;491
9209;1971;Master;Together;80573;0;0;0;0;0;0;0;0;4;6;13;1564
10286;1962;Graduation;Married;83715;0;0;0;0;0;0;0;0;2;8;13;926
2611;1959;Master;Together;82576;0;0;0;0;1;0;0;0;2;4;12;1910
1600;1965;Master;Married;56962;2;1;0;0;0;0;0;0;6;3;5;411
3308;1952;Graduation;Married;35704;1;1;0;0;0;0;0;0;2;0;4;94
5407;1954;Graduation;Together;53103;0;1;1;0;0;0;0;0;10;6;7;1085
2166;1960;2n Cycle;Widow;46779;1;1;0;0;0;0;0;0;0;1;2;23
3955;1965;Graduation;Divorced;4861;0;0;0;0;0;0;0;0;0;0;0;6
6634;1979;Master;Divorced;33462;1;0;0;0;0;0;0;0;2;0;3;54
3056;1978;Graduation;Divorced;63693;0;1;0;0;0;0;0;0;11;6;9;1150
5718;1950;Graduation;Married;80763;0;0;0;0;1;1;0;0;5;11;6;1415
6872;1974;PhD;Married;65352;0;1;0;0;0;0;0;0;4;2;8;405
8164;1978;PhD;Married;82170;0;0;0;0;0;0;0;0;5;6;7;1908
4580;1969;Graduation;Married;75759;0;0;1;0;1;1;0;0;9;7;9;2486
9305;1976;2n Cycle;Single;79689;0;0;0;0;0;0;0;0;4;9;13;1315
453;1956;PhD;Widow;35340;1;1;0;0;0;0;0;0;2;0;3;45
8545;1954;Graduation;Divorced;85683;0;0;0;1;1;1;1;0;2;4;10;1789
9850;1972;2n Cycle;Married;24884;1;0;0;0;0;0;0;0;0;0;3;19
7378;1981;Master;Together;42021;1;0;1;0;0;0;0;0;10;1;6;573
7646;1989;Graduation;Single;64449;1;0;0;0;0;0;0;0;5;3;12;805
1640;1954;Graduation;Divorced;64587;1;1;0;0;0;0;0;0;1;1;4;108
5184;1995;Graduation;Single;34824;0;0;0;0;0;0;0;0;1;0;2;23
8492;1978;Graduation;Together;75437;0;0;0;0;0;1;0;0;8;4;10;1493
11188;1957;Graduation;Together;26091;1;1;0;0;0;0;0;0;2;1;3;89
1212;1973;Graduation;Married;52845;1;0;1;0;0;0;0;0;8;8;6;936
9097;1956;Graduation;Divorced;46086;0;1;0;0;0;0;0;0;3;1;8;343
10473;1956;PhD;Widow;78028;0;1;0;1;1;0;0;0;6;4;9;528
7962;1987;PhD;Single;95169;0;0;0;0;1;1;0;0;4;3;4;1901
9984;1981;2n Cycle;Married;56337;1;1;1;0;0;1;0;0;8;5;4;724
5527;1987;Graduation;Together;22434;1;0;0;0;0;0;0;0;2;0;3;58
6374;1954;PhD;Married;36930;0;1;0;0;0;0;0;0;5;2;4;297
7453;1954;Graduation;Single;36130;0;1;1;0;0;0;0;0;3;8;4;488
8952;1953;Master;Married;65569;0;1;0;0;0;0;0;0;6;5;10;859
241;1952;Graduation;Together;83844;0;0;0;0;1;0;0;0;4;4;11;1574
8975;1968;Graduation;Married;19514;1;1;1;0;0;0;0;0;3;1;2;69
